1001;54,33
1021;45,95
1041;46,19
1061;45,20
1081;53,34
1121;51,33
1141;49,72
1161;52,73
1181;49,79
1221;49,53
1241;58,50
1261;58,89
1281;57,16
1301;53,90
1321;52,69
1341;46,36
1381;53,96
1401;52,01
1441;49,54
1461;62,64
1481;56,23
1521;54,73
1581;61,69
1641;53,12
1661;57,72
1681;52,55
1701;57,53
1741;58,13
1761;55,95
1781;51,16
1801;46,13
1821;51,97
1841;49,63
1861;53,86
1881;48,86
1901;53,96
1921;51,75
1941;52,88
1981;50,26
2001;51,61
2021;52,64
2061;56,52
2081;52,15
